iter	Passed	Remaining
4808	13329	14388
4809	13332	14385
4810	13335	14382
4811	13337	14379
4812	13340	14377
4813	13343	14374
4814	13345	14371
4815	13348	14368
4816	13351	14366
4817	13354	14363
4818	13357	14360
4819	13360	14358
4820	13362	14355
4821	13365	14352
4822	13368	14349
4823	13370	14346
4824	13373	14343
4825	13376	14341
4826	13379	14338
4827	13382	14335
4828	13384	14332
4829	13387	14329
4830	13390	14326
4831	13392	14324
4832	13395	14321
4833	13397	14318
4834	13400	14315
4835	13403	14312
4836	13405	14309
4837	13409	14307
4838	13411	14304
4839	13414	14301
4840	13416	14298
4841	13419	14295
4842	13422	14292
4843	13425	14290
4844	13428	14287
4845	13431	14284
4846	13434	14282
4847	13436	14279
4848	13439	14276
4849	13442	14273
4850	13445	14271
4851	13448	14268
4852	13450	14265
4853	13453	14262
4854	13456	14259
4855	13459	14257
4856	13461	14254
4857	13464	14251
4858	13466	14248
4859	13469	14245
4860	13472	14243
4861	13475	14240
4862	13478	14237
4863	13480	14234
4864	13483	14231
4865	13486	14229
4866	13489	14226
4867	13492	14223
4868	13495	14221
4869	13497	14218
4870	13500	14215
4871	13503	14212
4872	13506	14210
4873	13509	14207
4874	13511	14204
4875	13514	14201
4876	13517	14199
4877	13520	14196
4878	13523	14193
4879	13525	14190
4880	13528	14187
4881	13530	14185
4882	13533	14182
4883	13536	14179
4884	13538	14176
4885	13541	14173
4886	13544	14170
4887	13546	14167
4888	13549	14164
4889	13552	14161
4890	13555	14159
4891	13557	14156
4892	13560	14153
4893	13563	14150
4894	13565	14147
4895	13568	14144
4896	13571	14142
4897	13573	14139
4898	13576	14136
4899	13579	14133
4900	13581	14130
4901	13584	14127
4902	13587	14125
4903	13590	14122
4904	13592	14119
4905	13595	14116
4906	13598	14113
4907	13601	14110
4908	13603	14108
4909	13606	14105
4910	13609	14102
4911	13612	14099
4912	13614	14097
4913	13617	14094
4914	13620	14091
4915	13623	14089
4916	13626	14086
4917	13628	14083
4918	13631	14080
4919	13634	14077
4920	13637	14075
4921	13640	14072
4922	13642	14069
4923	13645	14066
4924	13648	14063
4925	13650	14061
4926	13653	14058
4927	13656	14055
4928	13659	14052
4929	13662	14049
4930	13664	14047
4931	13667	14044
4932	13670	14041
4933	13673	14039
4934	13676	14036
4935	13678	14033
4936	13681	14030
4937	13684	14027
4938	13687	14025
4939	13689	14022
4940	13692	14019
4941	13695	14016
4942	13697	14013
4943	13700	14010
4944	13703	14008
4945	13705	14005
4946	13708	14002
4947	13711	13999
4948	13713	13996
4949	13716	13993
4950	13719	13990
4951	13721	13987
4952	13724	13984
4953	13727	13982
4954	13729	13979
4955	13732	13976
4956	13735	13973
4957	13737	13970
4958	13740	13967
4959	13743	13965
4960	13746	13962
4961	13749	13959
4962	13752	13957
4963	13754	13954
4964	13757	13951
4965	13760	13948
4966	13763	13945
4967	13765	13943
4968	13768	13940
4969	13771	13937
4970	13774	13934
4971	13777	13932
4972	13779	13929
4973	13782	13926
4974	13785	13924
4975	13788	13921
4976	13790	13918
4977	13793	13915
4978	13796	13912
4979	13799	13910
4980	13802	13907
4981	13804	13904
4982	13807	13901
4983	13809	13898
4984	13812	13895
4985	13815	13893
4986	13818	13890
4987	13821	13887
4988	13823	13884
4989	13826	13882
4990	13829	13879
4991	13832	13876
4992	13835	13873
4993	13837	13871
4994	13840	13868
4995	13842	13865
4996	13845	13862
4997	13848	13860
4998	13851	13857
4999	13854	13854
5000	13857	13851
5001	13859	13848
5002	13862	13846
5003	13865	13843
5004	13868	13840
5005	13871	13838
5006	13874	13835
5007	13876	13832
5008	13879	13829
5009	13882	13827
5010	13885	13824
5011	13888	13821
5012	13890	13818
5013	13893	13816
5014	13896	13813
5015	13899	13810
5016	13902	13808
5017	13905	13805
5018	13907	13802
5019	13910	13799
5020	13913	13797
5021	13916	13794
5022	13918	13791
5023	13921	13788
5024	13924	13785
5025	13926	13782
5026	13930	13780
5027	13933	13777
5028	13936	13775
5029	13938	13772
5030	13941	13769
5031	13944	13767
5032	13947	13764
5033	13950	13761
5034	13953	13759
5035	13955	13756
5036	13958	13753
5037	13961	13750
5038	13963	13747
5039	13966	13744
5040	13969	13741
5041	13971	13739
5042	13974	13736
5043	13977	13733
5044	13980	13730
5045	13982	13727
5046	13985	13725
5047	13988	13722
5048	13990	13719
5049	13993	13716
5050	13996	13713
5051	13999	13711
5052	14001	13708
5053	14004	13705
5054	14007	13702
5055	14010	13699
5056	14012	13697
5057	14015	13694
5058	14018	13691
5059	14021	13688
5060	14024	13685
5061	14027	13683
5062	14029	13680
5063	14032	13677
5064	14035	13674
5065	14037	13672
5066	14040	13669
5067	14043	13666
5068	14046	13663
5069	14048	13660
5070	14051	13658
5071	14054	13655
5072	14057	13652
5073	14060	13650
5074	14063	13647
5075	14065	13644
5076	14068	13641
5077	14071	13638
5078	14074	13636
5079	14077	13634
5080	14080	13631
5081	14083	13628
5082	14085	13625
5083	14088	13623
5084	14091	13620
5085	14094	13617
5086	14096	13614
5087	14099	13612
5088	14102	13609
5089	14104	13606
5090	14107	13603
5091	14110	13600
5092	14113	13597
5093	14115	13594
5094	14118	13591
5095	14121	13589
5096	14124	13586
5097	14126	13583
5098	14129	13580
5099	14132	13577
5100	14134	13574
5101	14137	13571
5102	14139	13569
5103	14142	13566
5104	14145	13563
5105	14147	13560
5106	14150	13557
5107	14153	13554
5108	14156	13552
5109	14158	13549
5110	14161	13546
5111	14164	13543
5112	14167	13541
5113	14169	13538
5114	14172	13535
5115	14175	13533
5116	14178	13530
5117	14181	13527
5118	14184	13524
5119	14187	13522
5120	14189	13519
5121	14192	13516
5122	14195	13513
5123	14198	13510
5124	14200	13508
5125	14203	13505
5126	14206	13502
5127	14209	13499
5128	14211	13497
5129	14214	13494
5130	14217	13491
5131	14219	13488
5132	14222	13485
5133	14225	13482
5134	14228	13480
5135	14231	13477
5136	14233	13474
5137	14236	13471
5138	14239	13469
5139	14242	13466
5140	14245	13463
5141	14247	13461
5142	14250	13458
5143	14253	13455
5144	14256	13453
5145	14259	13450
5146	14262	13447
5147	14264	13444
5148	14267	13441
5149	14270	13439
5150	14273	13436
5151	14276	13433
5152	14278	13430
5153	14281	13427
5154	14283	13424
5155	14286	13422
5156	14289	13419
5157	14292	13416
5158	14294	13413
5159	14297	13410
5160	14299	13407
5161	14302	13404
5162	14305	13402
5163	14308	13399
5164	14310	13396
5165	14313	13393
5166	14316	13390
5167	14319	13388
5168	14321	13385
5169	14324	13382
5170	14327	13379
5171	14330	13377
5172	14332	13374
5173	14335	13371
5174	14338	13368
5175	14341	13366
5176	14344	13363
5177	14346	13360
5178	14349	13357
5179	14352	13354
5180	14355	13352
5181	14358	13349
5182	14360	13346
5183	14363	13343
5184	14366	13340
5185	14369	13338
5186	14372	13335
5187	14375	13333
5188	14377	13330
5189	14380	13327
5190	14383	13324
5191	14386	13322
5192	14389	13319
5193	14391	13316
5194	14394	13313
5195	14397	13310
5196	14399	13308
5197	14403	13305
5198	14405	13303
5199	14408	13300
5200	14411	13297
5201	14413	13294
5202	14416	13291
5203	14419	13288
5204	14422	13286
5205	14425	13283
5206	14427	13280
5207	14430	13277
5208	14433	13274
5209	14436	13272
5210	14438	13269
5211	14441	13266
5212	14443	13263
5213	14446	13260
5214	14449	13257
5215	14451	13255
5216	14454	13252
5217	14457	13249
5218	14459	13246
5219	14462	13243
5220	14465	13240
5221	14468	13237
5222	14470	13235
5223	14473	13232
5224	14476	13229
5225	14478	13226
5226	14481	13223
5227	14484	13221
5228	14486	13218
5229	14489	13215
5230	14492	13212
5231	14495	13209
5232	14497	13206
5233	14500	13204
5234	14503	13201
5235	14505	13198
5236	14508	13195
5237	14511	13192
5238	14514	13189
5239	14517	13187
5240	14520	13184
5241	14522	13181
5242	14525	13179
5243	14528	13176
5244	14530	13173
5245	14533	13170
5246	14536	13167
5247	14539	13164
5248	14541	13162
5249	14544	13159
5250	14547	13156
5251	14549	13153
5252	14552	13151
5253	14555	13148
5254	14558	13145
5255	14561	13142
5256	14563	13139
5257	14566	13137
5258	14569	13134
5259	14571	13131
5260	14574	13128
5261	14577	13125
5262	14579	13122
5263	14582	13120
5264	14585	13117
5265	14588	13114
5266	14590	13111
5267	14593	13108
5268	14595	13105
5269	14598	13102
5270	14601	13099
5271	14603	13096
5272	14606	13094
5273	14609	13091
5274	14611	13088
5275	14614	13085
5276	14617	13083
5277	14620	13080
5278	14623	13077
5279	14626	13074
5280	14629	13072
5281	14632	13069
5282	14635	13067
5283	14637	13064
5284	14640	13061
5285	14643	13058
5286	14646	13056
5287	14648	13053
5288	14651	13050
5289	14654	13047
5290	14657	13044
5291	14659	13041
5292	14662	13039
5293	14665	13036
5294	14668	13033
5295	14670	13030
5296	14673	13027
5297	14675	13024
5298	14678	13022
5299	14681	13019
5300	14684	13016
5301	14686	13013
5302	14689	13010
5303	14692	13007
5304	14695	13005
5305	14697	13002
5306	14700	12999
5307	14703	12996
5308	14705	12994
5309	14708	12991
5310	14711	12988
5311	14714	12985
5312	14716	12982
5313	14719	12979
5314	14722	12977
5315	14725	12974
5316	14727	12971
5317	14730	12968
5318	14733	12966
5319	14736	12963
5320	14738	12960
5321	14741	12957
5322	14744	12955
5323	14747	12952
5324	14750	12949
5325	14752	12946
5326	14755	12943
5327	14758	12940
5328	14761	12938
5329	14763	12935
5330	14766	12932
5331	14769	12930
5332	14771	12927
5333	14774	12924
5334	14777	12921
5335	14780	12919
5336	14783	12916
5337	14785	12913
5338	14788	12910
5339	14790	12907
5340	14793	12904
5341	14796	12901
5342	14798	12898
5343	14801	12896
5344	14804	12893
5345	14806	12890
5346	14809	12887
5347	14812	12884
5348	14815	12882
5349	14817	12879
5350	14820	12876
5351	14823	12873
5352	14826	12871
5353	14829	12868
5354	14831	12865
5355	14834	12862
5356	14837	12859
5357	14840	12856
5358	14843	12854
5359	14846	12852
5360	14848	12849
5361	14851	12846
5362	14854	12843
5363	14857	12841
5364	14860	12838
5365	14863	12835
5366	14866	12833
5367	14868	12830
5368	14871	12827
5369	14874	12824
5370	14877	12822
5371	14880	12819
5372	14882	12816
5373	14885	12813
5374	14888	12810
5375	14891	12808
5376	14894	12805
5377	14896	12802
5378	14899	12799
5379	14902	12796
5380	14904	12794
5381	14907	12791
5382	14910	12788
5383	14912	12785
5384	14915	12782
5385	14917	12779
5386	14920	12776
5387	14923	12774
5388	14926	12771
5389	14929	12769
5390	14932	12766
5391	14934	12763
5392	14937	12760
5393	14940	12757
5394	14943	12755
5395	14945	12752
5396	14948	12749
5397	14951	12746
5398	14954	12743
5399	14957	12741
5400	14959	12738
5401	14962	12735
5402	14964	12732
5403	14967	12729
5404	14970	12726
5405	14972	12723
5406	14975	12721
5407	14978	12718
5408	14981	12715
5409	14983	12712
5410	14986	12710
5411	14989	12707
5412	14992	12704
5413	14995	12701
5414	14997	12699
5415	15000	12696
5416	15003	12693
5417	15006	12690
5418	15008	12687
5419	15011	12685
5420	15014	12682
5421	15016	12679
5422	15020	12677
5423	15023	12674
5424	15026	12671
5425	15028	12668
5426	15031	12665
5427	15033	12663
5428	15036	12660
5429	15039	12657
5430	15042	12654
5431	15044	12651
5432	15047	12648
5433	15049	12645
5434	15052	12643
5435	15055	12640
5436	15058	12637
5437	15060	12634
5438	15063	12631
5439	15065	12628
5440	15068	12626
5441	15071	12623
5442	15074	12620
5443	15076	12617
5444	15079	12614
5445	15082	12611
5446	15085	12609
5447	15088	12606
5448	15090	12603
5449	15093	12601
5450	15096	12598
5451	15098	12595
5452	15101	12592
5453	15104	12589
5454	15106	12586
5455	15109	12584
5456	15112	12581
5457	15114	12578
5458	15117	12575
5459	15120	12572
5460	15123	12569
5461	15125	12566
5462	15128	12564
5463	15131	12561
5464	15134	12558
5465	15137	12556
5466	15139	12553
5467	15142	12550
5468	15145	12547
5469	15147	12544
5470	15150	12541
5471	15153	12539
5472	15156	12536
5473	15158	12533
5474	15161	12530
5475	15164	12528
5476	15167	12525
5477	15169	12522
5478	15172	12519
5479	15175	12517
5480	15178	12514
5481	15181	12511
5482	15184	12508
5483	15186	12506
5484	15189	12503
5485	15192	12500
5486	15194	12497
5487	15197	12494
5488	15200	12491
5489	15202	12488
5490	15205	12486
5491	15208	12483
5492	15210	12480
5493	15213	12477
5494	15216	12474
5495	15218	12472
5496	15221	12469
5497	15224	12466
5498	15227	12463
5499	15229	12460
5500	15232	12458
5501	15236	12455
5502	15238	12452
5503	15241	12450
5504	15243	12447
5505	15246	12444
5506	15249	12441
5507	15252	12438
5508	15255	12436
5509	15257	12433
5510	15260	12430
5511	15262	12427
5512	15265	12424
5513	15268	12421
5514	15271	12419
5515	15273	12416
5516	15276	12413
5517	15279	12410
5518	15282	12408
5519	15285	12405
5520	15287	12402
5521	15290	12399
5522	15293	12396
5523	15295	12393
5524	15298	12391
5525	15301	12388
5526	15304	12385
5527	15306	12382
5528	15309	12380
5529	15312	12377
5530	15315	12374
5531	15318	12372
5532	15320	12369
5533	15323	12366
5534	15326	12363
5535	15329	12360
5536	15332	12358
5537	15334	12355
5538	15337	12352
5539	15340	12349
5540	15342	12346
5541	15345	12343
5542	15348	12341
5543	15351	12338
5544	15353	12335
5545	15356	12332
5546	15358	12329
5547	15361	12327
5548	15364	12324
5549	15367	12321
5550	15370	12318
5551	15372	12316
5552	15375	12313
5553	15378	12310
5554	15381	12307
5555	15383	12304
5556	15386	12302
5557	15389	12299
5558	15392	12296
5559	15394	12293
5560	15397	12291
5561	15400	12288
5562	15402	12285
5563	15405	12282
5564	15408	12279
5565	15411	12276
5566	15414	12274
5567	15416	12271
5568	15419	12268
5569	15421	12265
5570	15424	12262
5571	15427	12259
5572	15430	12257
5573	15433	12254
5574	15436	12252
5575	15439	12249
5576	15441	12246
5577	15444	12243
5578	15446	12240
5579	15449	12237
5580	15452	12234
5581	15455	12232
5582	15457	12229
5583	15460	12226
5584	15463	12224
5585	15466	12221
5586	15469	12218
5587	15471	12215
5588	15474	12212
5589	15477	12210
5590	15480	12207
5591	15483	12204
5592	15485	12201
5593	15488	12199
5594	15490	12196
5595	15495	12194
5596	15497	12191
5597	15500	12188
5598	15503	12185
5599	15505	12182
5600	15508	12180
5601	15511	12177
5602	15514	12174
5603	15516	12172
5604	15519	12169
5605	15522	12166
5606	15525	12163
5607	15528	12161
5608	15530	12158
5609	15533	12155
5610	15536	12152
5611	15539	12149
5612	15541	12147
5613	15544	12144
5614	15547	12141
5615	15549	12138
5616	15552	12135
5617	15555	12133
5618	15558	12130
5619	15560	12127
5620	15563	12124
5621	15566	12121
5622	15568	12119
5623	15571	12116
5624	15574	12113
5625	15577	12110
5626	15580	12108
5627	15582	12105
5628	15585	12102
5629	15588	12099
5630	15591	12096
5631	15593	12094
5632	15596	12091
5633	15599	12088
5634	15602	12085
5635	15604	12083
5636	15608	12080
5637	15610	12077
5638	15613	12075
5639	15616	12072
5640	15619	12069
5641	15621	12066
5642	15624	12064
5643	15627	12061
5644	15630	12058
5645	15632	12055
5646	15635	12052
5647	15638	12049
5648	15640	12047
5649	15643	12044
5650	15646	12041
5651	15649	12038
5652	15651	12035
5653	15654	12032
5654	15657	12030
5655	15660	12027
5656	15662	12024
5657	15665	12021
5658	15668	12018
5659	15670	12016
5660	15673	12013
5661	15676	12010
5662	15679	12007
5663	15681	12004
5664	15684	12002
5665	15687	11999
5666	15689	11996
5667	15692	11993
5668	15695	11990
5669	15697	11988
5670	15700	11985
5671	15703	11982
5672	15706	11979
5673	15708	11976
5674	15711	11973
5675	15714	11971
5676	15716	11968
5677	15719	11965
5678	15722	11962
5679	15725	11959
5680	15727	11957
5681	15730	11954
5682	15733	11951
5683	15735	11948
5684	15738	11946
5685	15741	11943
5686	15744	11940
5687	15746	11937
5688	15749	11934
5689	15752	11931
5690	15755	11929
5691	15757	11926
5692	15760	11923
5693	15763	11920
5694	15766	11917
5695	15769	11915
5696	15771	11912
5697	15774	11909
5698	15777	11907
5699	15780	11904
5700	15782	11901
5701	15785	11898
5702	15788	11896
5703	15790	11893
5704	15793	11890
5705	15796	11887
5706	15799	11884
5707	15801	11881
5708	15804	11879
5709	15807	11876
5710	15810	11873
5711	15812	11870
5712	15815	11867
5713	15818	11865
5714	15821	11862
5715	15824	11859
5716	15826	11857
5717	15829	11854
5718	15832	11851
5719	15834	11848
5720	15837	11845
5721	15840	11843
5722	15843	11840
5723	15846	11837
5724	15848	11834
5725	15851	11832
5726	15854	11829
5727	15857	11826
5728	15860	11823
5729	15862	11820
5730	15865	11817
5731	15868	11815
5732	15870	11812
5733	15873	11809
5734	15875	11806
5735	15878	11803
5736	15881	11800
5737	15883	11797
5738	15886	11794
5739	15888	11792
5740	15891	11789
5741	15894	11786
5742	15897	11783
5743	15899	11780
5744	15902	11778
5745	15905	11775
5746	15907	11772
5747	15910	11769
5748	15913	11766
5749	15916	11764
5750	15918	11761
5751	15921	11758
5752	15924	11755
5753	15926	11752
5754	15929	11749
5755	15932	11747
5756	15935	11744
5757	15938	11742
5758	15940	11739
5759	15943	11736
5760	15946	11733
5761	15949	11730
5762	15951	11727
5763	15954	11725
5764	15957	11722
5765	15960	11719
5766	15962	11716
5767	15965	11714
5768	15968	11711
5769	15970	11708
5770	15973	11705
5771	15976	11702
5772	15979	11700
5773	15982	11697
5774	15985	11694
5775	15988	11692
5776	15990	11689
5777	15993	11686
5778	15995	11683
5779	15998	11680
5780	16001	11677
5781	16004	11675
5782	16006	11672
5783	16009	11669
5784	16012	11666
5785	16015	11663
5786	16017	11661
5787	16020	11658
5788	16023	11655
5789	16025	11652
5790	16028	11649
5791	16031	11647
5792	16034	11644
5793	16037	11641
5794	16039	11638
5795	16042	11635
5796	16044	11633
5797	16047	11630
5798	16050	11627
5799	16053	11624
5800	16055	11621
5801	16058	11619
5802	16061	11616
5803	16064	11613
5804	16067	11610
5805	16069	11608
5806	16072	11605
5807	16075	11602
5808	16077	11599
5809	16080	11596
5810	16083	11594
5811	16085	11591
5812	16088	11588
5813	16091	11585
5814	16094	11582
5815	16097	11580
5816	16099	11577
5817	16102	11574
5818	16105	11571
5819	16107	11568
5820	16110	11566
5821	16113	11563
5822	16115	11560
5823	16118	11557
5824	16121	11554
5825	16124	11552
5826	16126	11549
5827	16129	11546
5828	16132	11543
5829	16135	11541
5830	16138	11538
5831	16140	11535
5832	16143	11532
5833	16146	11530
5834	16149	11527
5835	16151	11524
5836	16154	11521
5837	16157	11518
5838	16159	11515
5839	16162	11513
5840	16165	11510
5841	16168	11507
5842	16170	11504
5843	16173	11501
5844	16176	11499
5845	16179	11496
5846	16181	11493
5847	16184	11490
5848	16187	11487
5849	16189	11485
5850	16192	11482
5851	16195	11479
5852	16198	11477
5853	16201	11474
5854	16204	11471
5855	16206	11468
5856	16210	11466
5857	16213	11463
5858	16215	11460
5859	16218	11458
5860	16221	11455
5861	16223	11452
5862	16226	11449
5863	16229	11446
5864	16231	11443
5865	16234	11441
5866	16236	11438
5867	16239	11435
5868	16242	11432
5869	16245	11430
5870	16248	11427
5871	16251	11424
5872	16253	11421
5873	16256	11418
5874	16259	11416
5875	16262	11413
5876	16264	11410
5877	16267	11407
5878	16270	11405
5879	16273	11402
5880	16276	11399
5881	16278	11396
5882	16281	11393
5883	16284	11391
5884	16286	11388
5885	16289	11385
5886	16292	11383
5887	16295	11380
5888	16298	11377
5889	16300	11374
5890	16303	11371
5891	16306	11368
5892	16309	11366
5893	16311	11363
5894	16314	11360
5895	16317	11357
5896	16320	11355
5897	16322	11352
5898	16325	11349
5899	16328	11346
5900	16330	11343
5901	16333	11340
5902	16335	11337
5903	16338	11335
5904	16341	11332
5905	16344	11329
5906	16346	11326
5907	16349	11324
5908	16352	11321
5909	16355	11318
5910	16358	11315
5911	16360	11313
5912	16363	11310
5913	16366	11307
5914	16369	11304
5915	16371	11301
5916	16374	11299
5917	16377	11296
5918	16379	11293
5919	16382	11290
5920	16385	11288
5921	16388	11285
5922	16390	11282
5923	16393	11279
5924	16396	11276
5925	16399	11274
5926	16401	11271
5927	16404	11268
5928	16407	11265
5929	16410	11262
5930	16412	11260
5931	16415	11257
5932	16418	11254
5933	16420	11251
5934	16423	11248
5935	16426	11246
5936	16428	11243
5937	16431	11240
5938	16434	11237
5939	16437	11234
5940	16440	11232
5941	16443	11229
5942	16445	11226
5943	16448	11224
5944	16451	11221
5945	16454	11218
5946	16457	11216
5947	16460	11213
5948	16462	11210
5949	16465	11207
5950	16468	11205
5951	16471	11202
5952	16474	11199
5953	16476	11196
5954	16479	11193
5955	16482	11190
5956	16484	11188
5957	16488	11185
5958	16490	11182
5959	16493	11180
5960	16496	11177
5961	16498	11174
5962	16501	11171
5963	16504	11168
5964	16507	11166
5965	16509	11163
5966	16512	11160
5967	16515	11157
5968	16517	11154
5969	16520	11152
5970	16523	11149
5971	16525	11146
5972	16528	11143
5973	16531	11140
5974	16534	11138
5975	16536	11135
5976	16539	11132
5977	16542	11129
5978	16544	11126
5979	16547	11123
5980	16550	11121
5981	16552	11118
5982	16555	11115
5983	16558	11112
5984	16561	11110
5985	16564	11107
5986	16566	11104
5987	16569	11101
5988	16572	11099
5989	16575	11096
5990	16578	11093
5991	16581	11090
5992	16583	11088
5993	16586	11085
5994	16589	11082
5995	16591	11079
5996	16594	11076
5997	16597	11074
5998	16600	11071
5999	16603	11068
6000	16605	11066
6001	16608	11063
6002	16611	11060
6003	16613	11057
6004	16616	11054
6005	16619	11052
6006	16622	11049
6007	16625	11046
6008	16628	11043
6009	16630	11041
6010	16633	11038
6011	16636	11035
6012	16639	11032
6013	16641	11029
6014	16644	11027
6015	16646	11024
6016	16649	11021
6017	16652	11018
6018	16655	11015
6019	16657	11012
6020	16660	11010
6021	16663	11007
6022	16665	11004
6023	16668	11001
6024	16671	10998
6025	16674	10996
6026	16676	10993
6027	16679	10990
6028	16682	10987
6029	16684	10984
6030	16687	10982
6031	16690	10979
6032	16692	10976
6033	16695	10973
6034	16698	10970
6035	16701	10968
6036	16704	10965
6037	16706	10962
6038	16709	10959
6039	16712	10957
6040	16715	10954
6041	16717	10951
6042	16720	10948
6043	16723	10945
6044	16725	10943
6045	16728	10940
6046	16731	10937
6047	16734	10934
6048	16736	10931
6049	16739	10929
6050	16742	10926
6051	16744	10923
6052	16747	10920
6053	16750	10917
6054	16753	10915
6055	16755	10912
6056	16758	10909
6057	16760	10906
6058	16763	10903
6059	16766	10900
6060	16768	10898
6061	16771	10895
6062	16774	10892
6063	16776	10889
6064	16779	10886
6065	16782	10884
6066	16785	10881
6067	16787	10878
6068	16790	10875
6069	16793	10872
6070	16795	10869
6071	16798	10867
6072	16801	10864
6073	16803	10861
6074	16806	10858
6075	16809	10855
6076	16812	10853
6077	16815	10850
6078	16817	10847
6079	16820	10844
6080	16823	10841
6081	16826	10839
6082	16828	10836
6083	16831	10833
6084	16834	10830
6085	16836	10828
6086	16839	10825
6087	16842	10822
6088	16845	10819
6089	16847	10816
6090	16850	10814
6091	16853	10811
6092	16855	10808
6093	16858	10805
6094	16861	10802
6095	16864	10800
6096	16867	10797
6097	16869	10794
6098	16872	10791
6099	16875	10789
6100	16878	10786
6101	16880	10783
6102	16883	10781
6103	16886	10778
6104	16889	10775
6105	16891	10772
6106	16894	10769
6107	16897	10767
6108	16900	10764
6109	16902	10761
6110	16905	10758
6111	16908	10755
6112	16911	10753
6113	16914	10750
6114	16916	10747
6115	16919	10744
6116	16922	10741
6117	16924	10739
6118	16927	10736
6119	16930	10733
6120	16932	10730
6121	16935	10727
6122	16938	10725
6123	16940	10722
6124	16943	10719
6125	16946	10716
6126	16949	10713
6127	16951	10710
6128	16954	10708
6129	16957	10705
6130	16960	10702
6131	16962	10699
6132	16965	10697
6133	16968	10694
6134	16970	10691
6135	16973	10688
6136	16976	10685
6137	16979	10683
6138	16981	10680
6139	16984	10677
6140	16986	10674
6141	16989	10671
6142	16992	10668
6143	16994	10666
6144	16997	10663
6145	17000	10660
6146	17002	10657
6147	17005	10654
6148	17008	10652
6149	17011	10649
6150	17014	10646
6151	17016	10643
6152	17019	10640
6153	17022	10638
6154	17025	10635
6155	17028	10632
6156	17030	10630
6157	17033	10627
6158	17036	10624
6159	17039	10621
6160	17042	10619
6161	17044	10616
6162	17047	10613
6163	17050	10610
6164	17053	10608
6165	17056	10605
6166	17058	10602
6167	17061	10599
6168	17064	10597
6169	17067	10594
6170	17070	10591
6171	17073	10589
6172	17076	10586
6173	17078	10583
6174	17081	10580
6175	17084	10578
6176	17086	10575
6177	17089	10572
6178	17092	10569
6179	17095	10566
6180	17097	10564
6181	17100	10561
6182	17103	10558
6183	17106	10555
6184	17109	10553
6185	17111	10550
6186	17114	10547
6187	17117	10544
6188	17119	10541
6189	17122	10539
6190	17125	10536
6191	17127	10533
6192	17130	10530
6193	17133	10527
6194	17135	10524
6195	17138	10522
6196	17141	10519
6197	17143	10516
6198	17146	10513
6199	17149	10510
6200	17151	10507
6201	17154	10505
6202	17157	10502
6203	17159	10499
6204	17162	10496
6205	17164	10493
6206	17167	10490
6207	17170	10488
6208	17173	10485
6209	17176	10482
6210	17178	10479
6211	17181	10477
6212	17184	10474
6213	17187	10471
6214	17189	10468
6215	17192	10466
6216	17195	10463
6217	17197	10460
6218	17200	10457
6219	17203	10454
6220	17206	10452
6221	17209	10449
6222	17211	10446
6223	17214	10443
6224	17216	10440
6225	17219	10437
6226	17222	10435
6227	17225	10432
6228	17227	10429
6229	17230	10426
6230	17233	10424
6231	17236	10421
6232	17239	10418
6233	17242	10416
6234	17244	10413
6235	17247	10410
6236	17250	10407
6237	17252	10404
6238	17255	10402
6239	17258	10399
6240	17260	10396
6241	17263	10393
6242	17266	10390
6243	17268	10387
6244	17271	10385
6245	17274	10382
6246	17276	10379
6247	17279	10376
6248	17281	10373
6249	17284	10370
6250	17287	10368
6251	17290	10365
6252	17293	10362
6253	17295	10359
6254	17298	10357
6255	17301	10354
6256	17303	10351
6257	17306	10348
6258	17309	10345
6259	17312	10342
6260	17314	10340
6261	17317	10337
6262	17320	10334
6263	17322	10331
6264	17325	10328
6265	17328	10326
6266	17330	10323
6267	17333	10320
6268	17336	10317
6269	17338	10314
6270	17341	10311
6271	17344	10309
6272	17346	10306
6273	17349	10303
6274	17352	10300
6275	17355	10298
6276	17357	10295
6277	17360	10292
6278	17363	10289
6279	17366	10286
6280	17368	10284
6281	17371	10281
6282	17374	10278
6283	17376	10275
6284	17379	10272
6285	17381	10269
6286	17385	10267
6287	17387	10264
6288	17390	10261
6289	17393	10259
6290	17396	10256
6291	17399	10253
6292	17401	10250
6293	17404	10248
6294	17407	10245
6295	17409	10242
6296	17412	10239
6297	17415	10236
6298	17418	10234
6299	17420	10231
6300	17423	10228
6301	17426	10225
6302	17428	10222
6303	17431	10220
6304	17434	10217
6305	17436	10214
6306	17439	10211
6307	17441	10208
6308	17444	10205
6309	17447	10202
6310	17450	10200
6311	17452	10197
6312	17455	10194
6313	17458	10191
6314	17460	10188
6315	17463	10186
6316	17466	10183
6317	17469	10180
6318	17472	10177
6319	17474	10175
6320	17477	10172
6321	17480	10169
6322	17483	10167
6323	17486	10164
6324	17489	10161
6325	17491	10158
6326	17494	10156
6327	17497	10153
6328	17500	10150
6329	17502	10147
6330	17505	10144
6331	17508	10142
6332	17510	10139
6333	17513	10136
6334	17516	10133
6335	17518	10130
6336	17521	10127
6337	17524	10125
6338	17526	10122
6339	17529	10119
6340	17532	10116
6341	17534	10113
6342	17537	10111
6343	17540	10108
6344	17543	10105
6345	17545	10102
6346	17548	10100
6347	17551	10097
6348	17554	10094
6349	17556	10091
6350	17559	10088
6351	17562	10086
6352	17565	10083
6353	17567	10080
6354	17570	10077
6355	17573	10074
6356	17575	10072
6357	17578	10069
6358	17581	10066
6359	17583	10063
6360	17586	10060
6361	17589	10058
